CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,PurchaseFrequencyMonthly,AvgQuantityPerOrder,UniqueProducts,ReturnRate,Recency_log,Frequency_log,Monetary_log,Recency_log_scaled,Frequency_log_scaled,Monetary_log_scaled,AvgOrderValue_scaled,UniqueProducts_scaled,ReturnRate_scaled,CustomerLifetimeDays_scaled,PurchaseFrequencyMonthly_scaled,AvgQuantityPerOrder_scaled
12833,145,1,417.38,417.38,0,1.0,156.0,24,0.0,4.983606621708336,0.6931471805599453,6.0363901104609745,0.8575790350186427,-0.9495829917134091,-0.04502382439740016,1.0605458079554535,-0.4360931062807607,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,0.17224856656521575
12834,283,1,312.38,312.38,0,1.0,110.0,18,0.0,5.648974238161206,0.6931471805599453,5.7474165116762626,1.357256306250444,-0.9495829917134091,-0.2773799969250146,0.4589474255778293,-0.511554194248405,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.24208792244168545
12836,59,4,2113.81,528.4525,252,0.425531914893617,230.0,143,0.0,4.0943445622221,1.6094379124341003,7.6567202529296505,0.18976168366798768,0.4492228741381796,1.2578415990132592,1.6969366301139173,1.0605518050775165,-0.6334606583291795,0.9456097017265231,-0.5917395492989235,0.838789874967622
12837,173,1,134.1,134.1,0,1.0,24.0,12,0.0,5.159055299214529,0.6931471805599453,4.906015244966153,0.9893373506470566,-0.9495829917134091,-0.9539289228990457,-0.5625093326153408,-0.5870152822160492,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-1.0167170105850225
12838,34,2,683.13,341.565,340,0.16216216216216217,179.5,115,0.0,3.5553480614894135,1.0986122886681098,6.528147958043258,-0.21501350230422542,-0.33060153540228626,0.35038590076494697,0.6261631283367909,0.7084000612285101,-0.6334606583291795,1.616450588496218,-0.9365770933232612,0.3839204685578718
12839,3,14,4951.12,353.65142857142854,364,1.0659898477157361,241.64285714285714,94,0.125,1.3862943611198906,2.70805020110221,8.507571046704106,-1.843927815768796,2.1263601191503336,1.9419886445044414,0.6954124224062587,0.4442862533417553,0.13114327955689328,1.799407193978862,0.2468303256193925,0.9436607565019774
12840,144,4,2451.17,612.7925,82,1.0714285714285714,351.75,67,0.3333333333333333,4.976733742420574,1.6094379124341003,7.804728625811046,0.8524176453100142,0.4492228741381796,1.3768512911422015,2.18016336887324,0.10471135748735627,1.4054831760336812,-0.35033292044220515,0.2539514020084241,1.9354304735891485
12841,5,25,3386.39,135.4556,367,1.8891687657430731,89.32,228,0.038461538461538464,1.791759469228055,3.258096538021482,8.127814992335995,-1.5394319344103353,2.966058716776801,1.6366366550553935,-0.5547424110234254,2.129583884619143,-0.39819790821038786,1.8222767696641924,1.3246420084005954,-0.42835919619522284
12842,70,2,445.21000000000004,222.60500000000002,238,0.22388059701492538,160.0,25,0.0,4.2626798770413155,1.0986122886681098,6.100789693221974,0.31617801154584074,-0.33060153540228626,0.006758209067425798,-0.05541919135503929,-0.42351625828615336,-0.6334606583291795,0.8388850151949808,-0.855767382736055,0.20827782647885934
12843,66,8,1276.34,159.5425,198,1.0526315789473684,73.375,66,0.1111111111111111,4.204692619390966,2.1972245773362196,7.152535069615702,0.27263078449050276,1.346535709609868,0.8524393756522213,-0.4167363150568388,0.0921345094927489,0.046187286458440724,0.5339573393905742,0.2293399625586127,-0.5719808335259845
12844,29,2,325.96000000000004,162.98000000000002,101,0.4580152671755725,62.5,47,0.0,3.4011973816621555,1.0986122886681098,5.789837839256022,-0.3307774636843136,-0.33060153540228626,-0.2432701081620741,-0.39704112991947593,-0.14682560240479117,-0.6334606583291795,-0.20549227443511198,-0.5492081678232059,-0.669935383916203
12845,269,2,71.79,35.895,21,1.1764705882352942,12.5,25,0.0,5.598421958998375,1.0986122886681098,4.287578583130166,1.319292593737211,-0.33060153540228626,-1.4511977955548503,-1.1251757053905271,-0.42351625828615336,-0.6334606583291795,-0.8153476260439253,0.3914859165808994,-1.1203011328367478
12847,22,1,495.79,495.79,0,1.0,474.0,61,0.0,3.1354942159291497,0.6931471805599453,6.208167401592205,-0.5303150268721722,-0.9495829917134091,0.09309783814295683,1.509796561881449,0.02925026951971204,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,3.0365747296998804
12849,31,2,561.24,280.62,237,0.2247191011235955,185.0,38,0.0,3.4657359027997265,1.0986122886681098,6.331928804998732,-0.28231037371189127,-0.33060153540228626,0.19261117127485541,0.276978238679607,-0.2600172343562575,-0.6334606583291795,0.8312618232998706,-0.8546695053431906,0.43346070093913175
12851,97,1,135.18,135.18,0,1.0,109.0,43,0.0,4.584967478670572,0.6931471805599453,4.9139775400548205,0.5582093117652073,-0.9495829917134091,-0.947526648023006,-0.5563214635394566,-0.19713299438322066,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.2510952374200963
12852,295,1,311.55,311.55,0,1.0,149.0,17,0.5,5.69035945432406,0.6931471805599453,5.744764456377822,1.3883357446995765,-0.9495829917134091,-0.2795124457752515,0.4541919336028444,-0.5241310422430123,2.424955093215112,-0.9754346558412388,0.16042793209914097,0.1091973617163395
12853,135,5,1386.9,277.38,181,0.7109004739336492,101.6,59,0.3333333333333333,4.912654885736052,1.791759469228055,7.235547092361794,0.8042957538021736,0.7275542532987449,0.9191871891555139,0.2584146314519546,0.004096573530497296,1.4054831760336812,0.40436307717370135,-0.2180983394768203,-0.317749368260337
12854,79,3,1021.99,340.66333333333336,239,0.33457249070631967,163.33333333333334,90,0.4,4.382026634673881,1.3862943611198906,6.930484990732784,0.4058049496618284,0.10857279698762226,0.6738946689535021,0.6209970215928816,0.3939788613633258,1.8132719429062538,0.846508207090091,-0.7108353228921734,0.2383022097402291
12855,373,1,38.1,38.1,0,1.0,30.0,3,0.0,5.924255797414532,0.6931471805599453,3.66612246699132,1.5639870441866215,-0.9495829917134091,-1.950894533067116,-1.1125421393605972,-0.7002069141675156,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.9626731207145571
12856,8,6,2089.21,348.20166666666665,55,2.1176470588235294,167.83333333333334,154,0.25,2.1972245773362196,1.9459101490553132,7.645019818380133,-1.2349360530518745,0.962880081299146,1.2484335831935816,0.6641879657753258,1.1988971330181977,0.8957472174429661,-0.5561591016101797,1.6237951671502773,0.2788351271430781
12857,211,2,819.45,409.725,91,0.49586776859504134,151.0,32,0.0,5.356586274672012,1.0986122886681098,6.709852970221159,1.1376790137513393,-0.33060153540228626,0.4964901861955175,1.0166864211259232,-0.33547832232390173,-0.6334606583291795,-0.28172419338621363,-0.49964680593827887,0.12721199167316127
12863,52,1,49.8,49.8,0,1.0,36.0,2,0.5,3.970291913552122,0.6931471805599453,3.927896354584436,0.0966007190467363,-0.9495829917134091,-1.740408942533548,-1.045506891038519,-0.7127837621621229,2.424955093215112,-0.9754346558412388,0.16042793209914097,-0.9086292308440918
12864,138,1,10.2,10.2,0,1.0,12.0,1,0.0,4.9344739331306915,0.6931471805599453,2.4159137783010487,0.8206814055733743,-0.9495829917134091,-2.9561548993653526,-1.2723954238209374,-0.7253606101567303,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-1.1248047903259533
12867,26,7,3506.37,500.90999999999997,333,0.578512396694215,527.2857142857143,236,0.3,3.295836866004329,2.0794415416798357,8.162621747854255,-0.4099010243411122,1.1667285856886533,1.66462386400576,1.5391316449078627,2.2301986685760022,1.2015887925973951,1.5630882452304469,-0.39143783248952146,3.516535942120919
12868,186,6,1607.0600000000002,267.84333333333336,187,0.8294930875576038,154.66666666666666,72,0.0,5.231108616854587,1.9459101490553132,7.3827837624756185,1.04344789683432,0.962880081299146,1.0375763751131106,0.20377421964299022,0.16759559746039313,-0.6334606583291795,0.4501022285443623,-0.06282164123269611,0.16023881326066783
12871,84,2,135.84,67.92,123,0.39215686274509803,52.0,7,0.0,4.442651256490317,1.0986122886681098,4.918812360109404,0.4513327824712903,-0.33060153540228626,-0.943639094670495,-0.9416881987653519,-0.649899522189086,-0.6334606583291795,-0.03778205274268832,-0.6354384588935822,-0.7645121911895174
12872,327,2,521.17,260.585,38,0.8823529411764706,137.5,58,0.0,5.793013608384144,1.0986122886681098,6.257993205361597,1.4654268839630171,-0.33060153540228626,0.1331614740794462,0.16218753781355258,-0.008480274464110076,-0.6334606583291795,-0.6857533638270524,0.006389275777968702,0.0056132394646141925
12877,4,11,1275.01,115.91,354,0.859375,95.0909090909091,98,0.0,1.6094379124341003,2.4849066497880004,7.1514933008646215,-1.6763516397473774,1.7857100419997765,0.8516017164311785,-0.6667290904767597,0.4945936453201848,-0.6334606583291795,1.7231752750277602,-0.023696399284760215,-0.3763788003016297
12878,236,2,854.99,427.495,29,1.0169491525423728,273.5,38,0.3333333333333333,5.4680601411351315,1.0986122886681098,6.752258693830513,1.2213935739893262,-0.33060153540228626,0.530587528210745,1.1184997854578314,-0.2600172343562575,1.4054831760336812,-0.754362090883044,0.18261994190812336,1.230608076528496
12879,45,2,45.160000000000004,22.580000000000002,47,0.7792207792207793,20.0,3,0.25,3.828641396489095,1.0986122886681098,3.832113622199844,-0.009775879519870561,-0.33060153540228626,-1.8174253522841883,-1.2014641097844136,-0.7002069141675156,0.8957472174429661,-0.617144636771061,-0.12864461125682505,-1.052746270498666
12881,276,1,103.0,103.0,0,1.0,20.0,6,0.0,5.6240175061873385,0.6931471805599453,4.6443908991413725,1.3385143184782617,-0.9495829917134091,-1.1642942707769885,-0.7406970439671894,-0.6624763701836934,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-1.052746270498666
12883,25,4,703.47,175.8675,64,1.2765957446808511,49.0,39,0.0,3.258096538021482,1.6094379124341003,6.5574457470395595,-0.43824322741134225,0.4492228741381796,0.3739434926810652,-0.3232020903681271,-0.24744038636165014,-0.6334606583291795,-0.48755037455418815,0.5225826453648758,-0.7915341361247501
12884,88,1,139.05,139.05,0,1.0,41.0,6,0.0,4.48863636973214,0.6931471805599453,4.941999501706118,0.48586664816264385,-0.9495829917134091,-0.9249949157699783,-0.5341482660175383,-0.6624763701836934,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.8635926559520373
12885,63,3,1128.42,376.14000000000004,60,1.0,210.33333333333334,65,0.25,4.1588830833596715,1.3862943611198906,7.029459505599739,0.23822877364041,0.10857279698762226,0.7534775081781901,0.8242608813911374,0.07955766149814153,0.8957472174429661,-0.5180431421346288,0.16042793209914097,0.6616460137255412
12886,68,2,1319.96,659.98,151,0.3314917127071823,319.0,73,0.3333333333333333,4.23410650459726,1.0986122886681098,7.186114023973034,0.2947200018385903,-0.33060153540228626,0.8794393415479359,2.4505245466679457,0.1801724454550005,1.4054831760336812,0.17566732032039634,-0.7148690735711666,1.6404409080461917
12888,255,1,25.200000000000003,25.200000000000003,0,1.0,12.0,1,0.5,5.545177444479562,0.6931471805599453,3.265759410767051,1.2793070683450132,-0.9495829917134091,-2.2728160780004822,-1.186452797766991,-0.7253606101567303,2.424955093215112,-0.9754346558412388,0.16042793209914097,-1.1248047903259533
12890,24,1,328.63,328.63,0,1.0,211.0,76,0.0,3.2188758248682006,0.6931471805599453,5.797970813310776,-0.4676971690213561,-0.9495829917134091,-0.23673059475816305,0.5520519371362712,0.2179029894388226,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,0.667650890377815
12893,31,1,150.7,150.7,0,1.0,78.0,26,0.0,3.4657359027997265,0.6931471805599453,5.021904886354487,-0.28231037371189127,-0.9495829917134091,-0.8607450693503609,-0.46739949311564016,-0.41093941029154596,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.5303220017508341
12895,42,2,372.8,186.4,44,0.8108108108108109,105.0,22,0.3333333333333333,3.7612001156935624,1.0986122886681098,5.923720895021463,-0.06042288175292326,-0.33060153540228626,-0.13561821700389595,-0.2628560431072478,-0.46124680226997544,1.4054831760336812,-0.6400142124563915,-0.08728288009301431,-0.2871244973337399
12897,205,1,29.700000000000003,29.700000000000003,0,1.0,6.0,1,0.0,5.327876168789581,0.6931471805599453,3.4242626545931514,1.11611832006957,-0.9495829917134091,-2.1453677324646603,-1.160670009950807,-0.7253606101567303,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-1.1788486801964186
12901,10,13,516.25,39.71153846153846,260,1.3448275862068966,38.38461538461539,22,0.2222222222222222,2.3978952727983707,2.6390573296152584,6.248526316625653,-1.0842365253843478,2.021035870000177,0.12554939449266167,-1.1033088162024938,-0.46124680226997544,0.725835231246061,1.0065952368874047,0.611920545454301,-0.8871502489724965
12902,265,1,138.68,138.68,0,1.0,66.0,10,0.0,5.583496308781699,0.6931471805599453,4.939354092091292,1.3080837401843612,-0.9495829917134091,-0.9271220209984619,-0.536268184126869,-0.612168978205264,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.6384097814917649
12904,18,2,427.83,213.915,154,0.32608695652173914,128.5,58,0.0,2.9444389791664403,1.0986122886681098,6.061060569995885,-0.6737935446110928,-0.33060153540228626,-0.025186948031750773,-0.10520861938229234,-0.008480274464110076,-0.6334606583291795,0.19853689600572685,-0.7219456753058348,-0.07545259534108387
12906,12,4,531.77,132.9425,66,1.25,88.25,30,0.0,2.5649493574615367,1.6094379124341003,6.278089811334613,-0.9587823747636438,0.4492228741381796,0.14932063347782618,-0.5691412385925035,-0.3606320183131165,-0.6334606583291795,-0.47230399076396784,0.48776007678163197,-0.4379970232221224
12909,40,5,1245.63,249.12600000000003,213,0.6172839506172839,152.2,68,0.375,3.713572066704308,1.791759469228055,7.128199189543228,-0.09619055809388768,0.7275542532987449,0.8328715259506855,0.0965331010167415,0.11728820548196364,1.660351155329039,0.6483052178172267,-0.3406731288962774,0.13802076964725427
12910,23,6,766.0,127.66666666666667,218,0.7258064516129032,97.33333333333333,33,0.0,3.1780538303479458,1.9459101490553132,6.642486801367256,-0.498353639705732,0.962880081299146,0.4423227978300374,-0.599369170011811,-0.3229014743292944,-0.6334606583291795,0.6864211772927775,-0.19858151690746204,-0.3561805788348902
12912,8,2,46.8,23.4,32,0.967741935483871,20.0,2,0.0,2.1972245773362196,1.0986122886681098,3.86702563949741,-1.2349360530518745,-0.33060153540228626,-1.7893535050684024,-1.1967659128934645,-0.7127837621621229,-0.6334606583291795,-0.7314925151977135,0.1181915263336583,-1.052746270498666
12913,5,5,381.05,76.21000000000001,363,0.38167938931297707,45.8,18,0.0,1.791759469228055,1.791759469228055,5.9455514900935755,-1.5394319344103353,0.7275542532987449,-0.11806480196429088,-0.8941905740995375,-0.511554194248405,-0.6334606583291795,1.7917840020837519,-0.6491569142911421,-0.820357544055665
12915,149,2,363.65,181.825,223,0.23715415019762845,46.5,19,0.0,5.0106352940962555,1.0986122886681098,5.898937989430242,0.8778770070417077,-0.33060153540228626,-0.1555455083256868,-0.2890685440537015,-0.4989773462537976,-0.6334606583291795,0.7245371367683283,-0.8383879402126497,-0.8140524235707773
12916,139,4,1656.9,414.225,181,0.5687203791469195,165.5,47,0.2,4.941642422609304,1.6094379124341003,7.413307020245419,0.8260647924003776,0.4492228741381796,1.0621193346716704,1.042469208942107,-0.14682560240479117,0.589905642288537,0.40436307717370135,-0.4042588009076206,0.25781805886011927
12919,8,6,831.11,138.51833333333335,161,0.9424083769633508,77.5,34,0.25,2.1972245773362196,1.9459101490553132,6.723964643620495,-1.2349360530518745,0.962880081299146,0.5078370166077736,-0.5371944546521171,-0.310324626334687,0.8957472174429661,0.251899239271498,0.08502157416181319,-0.5348256592400396
12920,17,1,150.19,150.19,0,1.0,93.0,26,0.0,2.8903717578961645,0.6931471805599453,5.01853732399211,-0.714396905699573,-0.9495829917134091,-0.8634528388648103,-0.4703215424014743,-0.41093941029154596,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.39521227707467066
12921,9,37,11169.51,301.87864864864866,364,2.817258883248731,184.43243243243242,227,0.26,2.302585092994046,3.6375861597263857,9.321032549033484,-1.1558124923950759,3.545386096619299,2.5960719309178613,0.39877984476114325,2.117007036624536,0.956915532473852,1.799407193978862,2.5398169228876033,0.42834844108652004
12922,161,1,377.3,377.3,0,1.0,298.0,26,0.0,5.087596335232384,0.6931471805599453,5.935687531638983,0.9356731517219513,-0.9495829917134091,-0.125996155008719,0.8309071111393092,-0.41093941029154596,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,1.4512872934995629
12923,64,1,176.97,176.97,0,1.0,69.0,28,0.0,4.174387269895637,0.6931471805599453,5.181614996761894,0.24987209596237747,-0.9495829917134091,-0.7323263137121516,-0.3168853073531621,-0.3857857143023312,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.6113878365565322
12924,88,4,153.4,38.35,239,0.44609665427509293,16.75,15,0.2,4.48863636973214,1.6094379124341003,5.039546637590676,0.48586664816264385,0.4492228741381796,-0.8465597949475628,-1.1111097622596982,-0.549284738232227,0.589905642288537,0.846508207090091,-0.5648135483126234,-1.0820200441785015
12925,5,2,680.13,340.065,70,0.6,246.5,41,0.0,1.791759469228055,1.0986122886681098,6.523753183672795,-1.5394319344103353,-0.33060153540228626,0.3468521767287803,0.6175688657313962,-0.2222866903724354,-0.6334606583291795,-0.44181122318352717,-0.3633034993928447,0.9874105721114018
12928,35,5,1380.74,276.148,323,0.42492917847025496,174.8,51,0.0,3.58351893845611,1.791759469228055,7.23109885348798,-0.19385775834727145,0.7275542532987449,0.9156104756994933,0.2513558770987239,-0.09651821042636168,-0.6334606583291795,1.486856326279345,-0.5925287293234729,0.3415860881593407
12929,312,1,117.85,117.85,0,1.0,37.0,8,0.5,5.746203190540153,0.6931471805599453,4.777862193806203,1.430273231643416,-0.9495829917134091,-1.056973466035479,-0.6556138441737825,-0.6373226741944786,2.424955093215112,-0.9754346558412388,0.16042793209914097,-0.8996219158656809
12930,78,2,402.36,201.18,93,0.48780487804878053,110.0,20,0.5,4.3694478524670215,1.0986122886681098,5.999829463439609,0.3963585452785637,-0.33060153540228626,-0.07442129199563026,-0.1781739089020927,-0.4864004982591902,2.424955093215112,-0.2664778095959933,-0.5102037789576698,-0.24208792244168545
12931,67,2,48.160000000000004,24.080000000000002,289,0.18808777429467083,21.0,3,0.25,4.219507705176107,1.0986122886681098,3.8950802846978343,0.2837566064498719,-0.33060153540228626,-1.7667954928215908,-1.192869847179019,-0.7002069141675156,0.8957472174429661,1.2276678018455995,-0.9026319484370994,-1.0437389555202552
12933,24,3,508.07,169.35666666666665,259,0.31141868512110726,75.0,98,0.25,3.2188758248682006,1.3862943611198906,6.232585531652845,-0.4676971690213561,0.10857279698762226,0.11273182292576263,-0.36050596466587626,0.4945936453201848,0.8957472174429661,0.9989720449922944,-0.7411512622512495,-0.5573439466860668
12935,2,7,1966.1,280.87142857142857,317,0.6051873198847262,221.28571428571428,76,0.125,1.0986122886681098,2.0794415416798357,7.584315655937683,-2.0599710817626367,1.1667285856886533,1.1996229413185409,0.27841880079251125,0.2179029894388226,0.13114327955689328,1.4411171749086842,-0.3565115932207584,0.7602975587271842
12936,17,3,616.3,205.4333333333333,61,0.989010989010989,130.33333333333334,53,0.2,2.8903717578961645,1.3862943611198906,6.4253551293998505,-0.714396905699573,0.10857279698762226,0.26773285450980017,-0.15380439982546276,-0.07136451443714693,0.589905642288537,-0.5104199502395187,0.1460397059592513,-0.05893918454733047
12937,15,4,1279.8700000000001,319.96750000000003,252,0.425531914893617,217.75,79,0.0,2.772588722239781,1.6094379124341003,7.155294813530727,-0.8028495210641929,0.4492228741381796,0.8546584141247611,0.5024200705901174,0.2556335334226447,-0.6334606583291795,0.9456097017265231,-0.5917395492989235,0.7284502664820885
12938,26,1,100.22,100.22,0,1.0,92.0,8,0.0,3.295836866004329,0.6931471805599453,4.617296365785932,-0.4099010243411122,-0.9495829917134091,-1.1860802820021255,-0.7566250773291875,-0.6373226741944786,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.40421959205308156
12940,55,2,853.42,426.71,33,0.9523809523809523,179.5,85,0.5,4.02535169073515,1.0986122886681098,6.750422876171662,0.13794946902665817,-0.33060153540228626,0.5291113948668572,1.114002121361008,0.33109462139028895,2.424955093215112,-0.7238693233026033,0.0980789521596188,0.3839204685578718
12942,131,3,683.9,227.96666666666667,234,0.34090909090909094,67.66666666666667,68,0.0,4.882801922586371,1.3862943611198906,6.529272842203859,0.7818767980310173,0.10857279698762226,0.3512903909301161,-0.0246994771310899,0.11728820548196364,-0.6334606583291795,0.8083922476145402,-0.7025386311546988,-0.62339758986108
12944,36,2,564.71,282.355,319,0.17191977077363896,142.5,28,0.0,3.6109179126442243,1.0986122886681098,6.338081579406941,-0.17328169735732796,-0.33060153540228626,0.1975584575249822,0.2869189357598469,-0.3857857143023312,-0.6334606583291795,1.4563635586989045,-0.9238011775081931,0.05064981435666867
12945,288,1,404.95,404.95,0,1.0,125.0,22,0.0,5.666426688112432,0.6931471805599453,6.006229999308456,1.3703627339639364,-0.9495829917134091,-0.06927478718389196,0.9893280184987501,-0.46124680226997544,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.106978197765522
12947,144,5,1286.19,257.238,229,0.5791505791505791,191.8,77,0.45454545454545453,4.976733742420574,1.791759469228055,7.160216826847499,0.8524176453100142,0.7275542532987449,0.8586160773169171,0.14301087318671546,0.23047983743342998,2.146917297620176,0.7702762881389893,-0.3906022419609598,0.49471044279232596
12948,16,7,1947.71,278.2442857142857,248,0.7553956834532374,134.57142857142858,79,0.125,2.833213344056216,2.0794415416798357,7.574922894183135,-0.7573216882547313,1.1667285856886533,1.192070465314058,0.26336656371506284,0.2556335334226447,0.13114327955689328,0.9151169341460825,-0.15983949003624595,-0.02076532582930332
12949,31,8,3744.89,468.11125,221,0.9561752988047809,268.25,160,0.2,3.4657359027997265,2.1972245773362196,8.228414517917251,-0.28231037371189127,1.346535709609868,1.717526123229851,1.3512109311554046,1.2743582209858417,0.589905642288537,0.7092907529781081,0.10304699836993941,1.1833196728918387
12950,8,2,117.8,58.9,16,1.3043478260869565,70.0,7,0.0,2.1972245773362196,1.0986122886681098,4.777441406928545,-1.2349360530518745,-0.33060153540228626,-1.0573118098452723,-0.9933683645657916,-0.649899522189086,-0.6334606583291795,-0.8534635855194761,0.5589192386691301,-0.6023805215781213
12951,9,6,1064.07,177.345,322,0.5113636363636364,83.83333333333333,53,0.25,2.302585092994046,1.9459101490553132,6.970795803683085,-1.1558124923950759,0.962880081299146,0.7063075476662968,-0.3147367417018134,-0.07136451443714693,0.8957472174429661,1.4792331343842349,-0.4793576234166369,-0.4777793310434372
12952,6,4,1327.31,331.8275,72,1.1764705882352942,139.25,62,0.2,1.9459101490553132,1.6094379124341003,7.191662736529904,-1.4236679730302468,0.4492228741381796,0.8839009173375314,0.5703720402567707,0.04182711751431941,0.589905642288537,-0.4265648393933068,0.3914859165808994,0.02137604067683326
12953,10,1,329.85,329.85,0,1.0,84.0,17,0.0,2.3978952727983707,0.6931471805599453,5.801665100458068,-1.0842365253843478,-0.9495829917134091,-0.2337601143219823,0.5590419373886589,-0.5241310422430123,-0.6334606583291795,-0.9754346558412388,0.16042793209914097,-0.4762781118803687
12955,1,11,2587.4,235.21818181818182,266,1.114864864864865,189.45454545454547,71,0.21428571428571427,0.6931471805599453,2.4849066497880004,7.858795203183111,-2.3644669631210973,1.7857100419997765,1.4203248230934729,0.01684813986832293,0.15501874946578575,0.6772889494755167,1.0523343882580656,0.3108237823586639,0.47358419493387127
